text,rating
"From the moment we arrived to the moment we departed, the hosts, Collette and Yannick were making sure we were treated like family.  They greeted us with a warm hug upon our arrival and wished us a good bye in the same way. The place was a true Oasis in the desert.  A beautifully decorated and spacious room with a view on a lovely courtyard and an olive tree garden.  The food was amazing – Moroccan French fusion lovely presented and served in beautiful garden surroundings.  The hosts along with all the staff made our stay very pleasurable and memorable. Definitely one of the jewels during our trip made especially memorable by our hosts and their staff.",5.0
"Very nice and welcoming owners, beautiful setting, large pool, good food, spacious and very clean room with excellent shower/bathroom, attentive staff. A little outside of Skoura, but easy to find and only a short drive from the village.",5.0
"Excellent all around! Owners and staff Owners and staff extremely friendly and helpful, beautiful grounds and building, food great. Traveling with our two young adult daughters, we all loved it. All around special place!  ",5.0
We were staying at Aït Ben Damiette for 2 nights. We were welcomed like family. The whole staff is like a big whole family.   The kasbah has been rebuilt to its old splendour !!! Much effort has been put by Yannick and Collette and their whole staff !!!  The food is a melting pot between moroccan and french (Bretagne) cuisines.   Many thanks for letting us stay in such a beautiful place !   It's easy to choose Damiette again on another visit to Skoura !!!  ,5.0
The Design and th spaces of the hotel was really nice and the outside swimming pool even better. Very delicious breakfast as well.  Excellent hotel with wonderful people and owners!! The only thing that I regretted is that I didn't stay longer:)  ,5.0
"Our hosts met us as soon as we arrived and introduced themselves.  The rooms were beautiful, as were the grounds.  The meals were delicious and our hosts visited us at each meal to ensure we were happy.  I would not hesitate to list this as a first choice if I visit Skoura again!",5.0
This place shows how a family runs a hotel as if hosting friends. Its run by a lovely couple who followed their dream of building a Kasbah with local materials and builders and provide a million course meal French style. Nearby to visit is the famous Kasbah Amridil made from mud and straw which is a highlight of any Morocco tour. ,4.0
This is a lovely place with absolutely lovely people and delicious food. They make you feel right at home and will do whatever they can to make you comfortable. Yannick and Collette (the owners) stood outside waving goodbye to us as we pulled away.  So very sweet. ,5.0
" We had a wonderful two week trip to Morocco. We stayed in a number of excellent Riads.  This place is at the top of the list. The staff were extremely helpful, the place is beautiful, and the food was extraordinary. A real gem! ",5.0
"We stayed here toward the end of our trip. We were all getting very tired and crabby from all the driving, and we decided to ""rest and relax"" on this day. It happened to be here, this beautiful hotel. We all hung by their breathtaking pool, had some of their delicious mint tea, and caught up on the news with their free WiFi. The staff was AWESOME.  In the evening, we had dinner at their cozy, sweet restaurant and loved the food. Aside from being delicious, it was presented with flair and attention to detail.  This property is really wonderful, and kind of in the middle of the nowhere. The rooms have great views and are dramatic with canopy beds and curtains. The bathrooms are large and nice. It takes a while for the hot water go get to the rooms, which are spread out a bit, but…",5.0
"We loved our night at this beautiful kasbah on the drive between the Atlas Mountains. The owners are incredibly kind and friendly, the rooms are lovely with big comfortable beds, warm clean showers and fast wifi, the garden is perfect and the food was delicious. Feels like we were transported to a Morocco of the past. ",5.0
